ID	Codón_CTG	Tamaño	Frecuencia%	Intrones
DEHA2F15114g	1	248	0.4032%	0
DEHA2F15180g	1	284	0.3521%	0
DEHA2F15246g	1	479	0.2088%	0
DEHA2F15290g	1	271	0.3690%	0
DEHA2F15400g	1	201	0.4975%	0
DEHA2F15774g	1	183	0.5464%	0
DEHA2F15796g	1	303	0.3300%	0
DEHA2F15884g	1	309	0.3236%	0
DEHA2F15972g	1	129	0.7752%	0
DEHA2F16170g	1	571	0.1751%	0
DEHA2F16214g	1	31	3.2258%	0
DEHA2F16280g	1	634	0.1577%	0
DEHA2F16434g	1	937	0.1067%	0
DEHA2F16654g	1	321	0.3115%	0
DEHA2F16720g	1	932	0.1073%	0
DEHA2F16896g	1	385	0.2597%	0
DEHA2F17072g	1	593	0.1686%	0
DEHA2F17094g	1	193	0.5181%	0
DEHA2F17116g	1	369	0.2710%	0
DEHA2F17204g	1	1021	0.0979%	0
DEHA2F17292g	1	180	0.5556%	0
DEHA2F17446g	1	495	0.2020%	0
DEHA2F17468g	1	364	0.2747%	0
DEHA2F17556g	1	153	0.6536%	0
DEHA2F17644g	1	244	0.4098%	0
DEHA2F17710g	1	179	0.5587%	0
DEHA2F17732g	1	1295	0.0772%	0
DEHA2F17820g	1	491	0.2037%	0
DEHA2F17886g	1	292	0.3425%	0
DEHA2F18194g	1	311	0.3215%	1
DEHA2F18634g	1	462	0.2165%	0
DEHA2F18656g	1	339	0.2950%	0
DEHA2F18678g	1	327	0.3058%	0
DEHA2F18766g	1	492	0.2033%	0
DEHA2F18854g	1	208	0.4808%	0
DEHA2F19118g	1	136	0.7353%	0
DEHA2F19140g	1	576	0.1736%	0
DEHA2F19162g	1	490	0.2041%	0
DEHA2F19250g	1	305	0.3279%	0
DEHA2F19272g	1	948	0.1055%	0
DEHA2F19448g	1	360	0.2778%	0
DEHA2F19492g	1	210	0.4762%	0
DEHA2F19536g	1	96	1.0417%	0
DEHA2F19580g	1	227	0.4405%	0
DEHA2F19602g	1	612	0.1634%	0
DEHA2F19624g	1	481	0.2079%	0
DEHA2F19690g	1	290	0.3448%	0
DEHA2F19712g	1	243	0.4115%	0
DEHA2F19756g	1	197	0.5076%	0
DEHA2F19800g	1	500	0.2000%	0
DEHA2F19954g	1	303	0.3300%	0
DEHA2F19976g	1	1444	0.0693%	0
DEHA2F20218g	1	502	0.1992%	0
DEHA2F20262g	1	547	0.1828%	0
DEHA2F20284g	1	243	0.4115%	0
DEHA2F20438g	1	70	1.4286%	0
DEHA2F20504g	1	448	0.2232%	0
DEHA2F20724g	1	213	0.4695%	1
DEHA2F20900g	1	404	0.2475%	0
DEHA2F20966g	1	323	0.3096%	0
DEHA2F21032g	1	518	0.1931%	0
DEHA2F21098g	1	529	0.1890%	0
DEHA2F21186g	1	251	0.3984%	0
DEHA2F21340g	1	295	0.3390%	0
DEHA2F21494g	1	857	0.1167%	0
DEHA2F21516g	1	306	0.3268%	1
DEHA2F21560g	1	184	0.5435%	1
DEHA2F21824g	1	184	0.5435%	0
DEHA2F21846g	1	449	0.2227%	0
DEHA2F21934g	1	306	0.3268%	0
DEHA2F21956g	1	309	0.3236%	0
DEHA2F22000g	1	327	0.3058%	0
DEHA2F22022g	1	440	0.2273%	0
DEHA2F22066g	1	92	1.0870%	0
DEHA2F22286g	1	448	0.2232%	0
DEHA2F22396g	1	86	1.1628%	0
DEHA2F22506g	1	241	0.4149%	0
DEHA2F22814g	1	128	0.7812%	0
DEHA2F22836g	1	794	0.1259%	0
DEHA2F22880g	1	265	0.3774%	0
DEHA2F22924g	1	229	0.4367%	0
DEHA2F23122g	1	711	0.1406%	0
DEHA2F23276g	1	477	0.2096%	0
DEHA2F23430g	1	372	0.2688%	0
DEHA2F23672g	1	259	0.3861%	0
DEHA2F23848g	1	566	0.1767%	0
DEHA2F23914g	1	95	1.0526%	0
DEHA2F24046g	1	338	0.2959%	0
DEHA2F24112g	1	247	0.4049%	0
DEHA2F24178g	1	223	0.4484%	0
DEHA2F24354g	1	153	0.6536%	0
DEHA2F24508g	1	763	0.1311%	0
DEHA2F24794g	1	335	0.2985%	0
DEHA2F24904g	1	200	0.5000%	0
DEHA2F25146g	1	311	0.3215%	0
DEHA2F25520g	1	423	0.2364%	0
DEHA2F25542g	1	213	0.4695%	0
DEHA2F25630g	1	345	0.2899%	0
DEHA2F26268g	1	304	0.3289%	0
DEHA2F26290g	1	690	0.1449%	0
DEHA2F26378g	1	300	0.3333%	0
DEHA2F26532g	1	357	0.2801%	0
DEHA2F26818g	1	534	0.1873%	0
DEHA2F27038g	1	724	0.1381%	0
DEHA2F27104g	1	310	0.3226%	0
DEHA2F27126g	1	506	0.1976%	1
DEHA2F27236g	1	407	0.2457%	0
DEHA2F27324g	1	76	1.3158%	0
DEHA2F27412g	1	97	1.0309%	0
DEHA2G00132g	1	524	0.1908%	0
DEHA2G00264g	1	67	1.4925%	0
DEHA2G00374g	1	169	0.5917%	0
DEHA2G00440g	1	43	2.3256%	0
DEHA2G00550g	1	663	0.1508%	0
DEHA2G00726g	1	773	0.1294%	0
DEHA2G00792g	1	545	0.1835%	0
DEHA2G00880g	1	230	0.4348%	0
DEHA2G00924g	1	167	0.5988%	1
DEHA2G01012g	1	381	0.2625%	0
DEHA2G01056g	1	130	0.7692%	0
DEHA2G01122g	1	323	0.3096%	0
DEHA2G01188g	1	183	0.5464%	0
DEHA2G01232g	1	1532	0.0653%	0
DEHA2G01254g	1	617	0.1621%	0
DEHA2G01298g	1	277	0.3610%	0
DEHA2G01320g	1	373	0.2681%	0
DEHA2G01496g	1	329	0.3040%	0
DEHA2G01606g	1	1213	0.0824%	0
DEHA2G01672g	1	73	1.3699%	1
DEHA2G01958g	1	333	0.3003%	0
DEHA2G02134g	1	674	0.1484%	0
DEHA2G02200g	1	389	0.2571%	0
DEHA2G02288g	1	316	0.3165%	0
DEHA2G02310g	1	440	0.2273%	0
DEHA2G02442g	1	78	1.2821%	1
DEHA2G02486g	1	124	0.8065%	0
DEHA2G02508g	1	388	0.2577%	0
DEHA2G02596g	1	933	0.1072%	0
DEHA2G02684g	1	270	0.3704%	0
DEHA2G02706g	1	270	0.3704%	0
DEHA2G03146g	1	364	0.2747%	0
DEHA2G03190g	1	358	0.2793%	0
DEHA2G03344g	1	498	0.2008%	0
DEHA2G03366g	1	367	0.2725%	0
DEHA2G03498g	1	320	0.3125%	0
DEHA2G03520g	1	530	0.1887%	0
DEHA2G03564g	1	262	0.3817%	0
DEHA2G03608g	1	81	1.2346%	1
DEHA2G03630g	1	569	0.1757%	0
DEHA2G03828g	1	364	0.2747%	0
DEHA2G03916g	1	1013	0.0987%	0
DEHA2G03938g	1	361	0.2770%	0
DEHA2G03982g	1	922	0.1085%	0
DEHA2G04048g	1	92	1.0870%	0
DEHA2G04070g	1	151	0.6623%	0
DEHA2G04092g	1	678	0.1475%	0
DEHA2G04202g	1	504	0.1984%	1
DEHA2G04268g	1	426	0.2347%	0
DEHA2G04444g	1	286	0.3497%	0
DEHA2G04598g	1	215	0.4651%	0
DEHA2G04840g	1	200	0.5000%	0
DEHA2G05104g	1	442	0.2262%	0
DEHA2G05192g	1	90	1.1111%	0
DEHA2G05434g	1	96	1.0417%	0
DEHA2G05478g	1	322	0.3106%	0
DEHA2G05522g	1	240	0.4167%	0
DEHA2G05852g	1	271	0.3690%	0
DEHA2G06028g	1	181	0.5525%	0
DEHA2G06050g	1	722	0.1385%	0
DEHA2G06116g	1	589	0.1698%	0
DEHA2G06314g	1	505	0.1980%	0
DEHA2G06424g	1	54	1.8519%	0
DEHA2G06490g	1	536	0.1866%	0
DEHA2G06534g	1	850	0.1176%	0
DEHA2G06666g	1	607	0.1647%	0
DEHA2G06688g	1	770	0.1299%	0
DEHA2G06842g	1	517	0.1934%	0
DEHA2G06930g	1	589	0.1698%	0
DEHA2G07040g	1	321	0.3115%	0
DEHA2G07194g	1	61	1.6393%	0
DEHA2G07282g	1	191	0.5236%	1
DEHA2G07304g	1	320	0.3125%	0
DEHA2G07326g	1	513	0.1949%	0
DEHA2G07810g	1	182	0.5495%	1
DEHA2G07920g	1	954	0.1048%	0
DEHA2G08074g	1	157	0.6369%	0
DEHA2G08426g	1	599	0.1669%	0
DEHA2G08470g	1	665	0.1504%	0
DEHA2G08492g	1	240	0.4167%	0
DEHA2G08536g	1	518	0.1931%	0
DEHA2G08624g	1	334	0.2994%	0
DEHA2G08668g	1	175	0.5714%	0
DEHA2G08734g	1	287	0.3484%	1
DEHA2G08756g	1	247	0.4049%	0
DEHA2G08888g	1	341	0.2933%	0
DEHA2G08954g	1	376	0.2660%	0
DEHA2G09020g	1	408	0.2451%	0
DEHA2G09130g	1	226	0.4425%	0
DEHA2G09152g	1	320	0.3125%	0
DEHA2G09218g	1	752	0.1330%	0
DEHA2G09284g	1	41	2.4390%	0
DEHA2G09416g	1	334	0.2994%	0
DEHA2G09482g	1	1012	0.0988%	0
DEHA2G09592g	1	1062	0.0942%	0
DEHA2G09658g	1	169	0.5917%	0
DEHA2G09790g	1	607	0.1647%	0
DEHA2G09878g	1	323	0.3096%	0
DEHA2G10076g	1	335	0.2985%	0
DEHA2G10186g	1	268	0.3731%	0
DEHA2G10230g	1	374	0.2674%	0
DEHA2G10428g	1	376	0.2660%	0
DEHA2G10516g	1	444	0.2252%	0
DEHA2G10538g	1	80	1.2500%	0
DEHA2G10736g	1	326	0.3067%	0
DEHA2G10868g	1	809	0.1236%	0
DEHA2G10890g	1	275	0.3636%	0
DEHA2G10912g	1	377	0.2653%	0
DEHA2G11022g	1	156	0.6410%	0
DEHA2G11110g	1	416	0.2404%	0
DEHA2G11594g	1	179	0.5587%	0
DEHA2G11836g	1	243	0.4115%	0
DEHA2G11880g	1	399	0.2506%	0
DEHA2G12034g	1	399	0.2506%	0
DEHA2G12056g	1	794	0.1259%	0
DEHA2G12144g	1	469	0.2132%	0
DEHA2G12188g	1	450	0.2222%	0
DEHA2G12276g	1	157	0.6369%	0
DEHA2G12342g	1	505	0.1980%	0
DEHA2G12430g	1	426	0.2347%	0
DEHA2G12628g	1	944	0.1059%	0
DEHA2G12672g	1	118	0.8475%	0
DEHA2G12694g	1	468	0.2137%	0
DEHA2G12782g	1	140	0.7143%	5
DEHA2G12958g	1	228	0.4386%	0
DEHA2G13046g	1	149	0.6711%	3
DEHA2G13288g	1	1069	0.0935%	0
DEHA2G13310g	1	244	0.4098%	0
DEHA2G13332g	1	362	0.2762%	0
DEHA2G13552g	1	341	0.2933%	0
DEHA2G13706g	1	451	0.2217%	0
DEHA2G13816g	1	753	0.1328%	0
DEHA2G13970g	1	704	0.1420%	0
DEHA2G13992g	1	192	0.5208%	0
DEHA2G14102g	1	175	0.5714%	1
DEHA2G14124g	1	142	0.7042%	0
DEHA2G14234g	1	299	0.3344%	0
DEHA2G14256g	1	413	0.2421%	0
DEHA2G14322g	1	730	0.1370%	0
DEHA2G14454g	1	447	0.2237%	0
DEHA2G14520g	1	464	0.2155%	0
DEHA2G14542g	1	321	0.3115%	0
DEHA2G14564g	1	181	0.5525%	0
DEHA2G14586g	1	493	0.2028%	0
DEHA2G14850g	1	68	1.4706%	0
DEHA2G14894g	1	1481	0.0675%	0
DEHA2G15026g	1	473	0.2114%	0
DEHA2G15048g	1	493	0.2028%	0
DEHA2G15070g	1	240	0.4167%	1
DEHA2G15158g	1	791	0.1264%	0
DEHA2G15268g	1	449	0.2227%	0
DEHA2G15730g	1	575	0.1739%	1
DEHA2G15752g	1	124	0.8065%	0
DEHA2G15796g	1	323	0.3096%	0
DEHA2G16016g	1	346	0.2890%	0
DEHA2G16038g	1	478	0.2092%	0
DEHA2G16060g	1	813	0.1230%	0
DEHA2G16104g	1	95	1.0526%	0
DEHA2G16126g	1	247	0.4049%	0
DEHA2G16148g	1	215	0.4651%	0
DEHA2G16192g	1	802	0.1247%	0
DEHA2G16324g	1	376	0.2660%	0
DEHA2G16566g	1	150	0.6667%	0
DEHA2G16676g	1	279	0.3584%	0
DEHA2G16742g	1	289	0.3460%	0
DEHA2G16764g	1	219	0.4566%	0
DEHA2G16852g	1	466	0.2146%	0
DEHA2G17182g	1	120	0.8333%	0
DEHA2G17204g	1	411	0.2433%	0
DEHA2G17336g	1	138	0.7246%	0
DEHA2G17358g	1	341	0.2933%	0
DEHA2G17556g	1	85	1.1765%	0
DEHA2G17578g	1	680	0.1471%	0
DEHA2G17666g	1	1245	0.0803%	0
DEHA2G17688g	1	293	0.3413%	0
DEHA2G17710g	1	285	0.3509%	0
DEHA2G17754g	1	106	0.9434%	0
DEHA2G17798g	1	1112	0.0899%	0
DEHA2G17930g	1	409	0.2445%	0
DEHA2G18062g	1	670	0.1493%	0
DEHA2G18348g	1	589	0.1698%	0
DEHA2G18700g	1	472	0.2119%	0
DEHA2G18788g	1	382	0.2618%	0
DEHA2G18810g	1	456	0.2193%	0
DEHA2G18854g	1	395	0.2532%	0
DEHA2G19404g	1	78	1.2821%	0
DEHA2G19602g	1	281	0.3559%	0
DEHA2G19712g	1	240	0.4167%	0
DEHA2G19866g	1	442	0.2262%	0
DEHA2G19932g	1	403	0.2481%	0
DEHA2G19954g	1	208	0.4808%	0
DEHA2G19976g	1	181	0.5525%	0
DEHA2G19998g	1	260	0.3846%	0
DEHA2G20130g	1	589	0.1698%	0
DEHA2G20438g	1	368	0.2717%	0
DEHA2G20790g	1	699	0.1431%	0
DEHA2G20944g	1	177	0.5650%	0
DEHA2G20966g	1	340	0.2941%	0
DEHA2G21098g	1	512	0.1953%	0
DEHA2G21406g	1	609	0.1642%	0
DEHA2G21428g	1	331	0.3021%	0
DEHA2G21450g	1	1104	0.0906%	0
DEHA2G21604g	1	404	0.2475%	0
DEHA2G21648g	1	172	0.5814%	0
DEHA2G21736g	1	141	0.7092%	0
DEHA2G21758g	1	157	0.6369%	0
DEHA2G21780g	1	166	0.6024%	0
DEHA2G21868g	1	525	0.1905%	0
DEHA2G21890g	1	1098	0.0911%	0
DEHA2G21956g	1	341	0.2933%	0
DEHA2G22044g	1	385	0.2597%	0
DEHA2G22066g	1	442	0.2262%	0
DEHA2G22176g	1	440	0.2273%	0
DEHA2G22198g	1	289	0.3460%	0
DEHA2G22440g	1	392	0.2551%	0
DEHA2G22484g	1	54	1.8519%	0
DEHA2G22528g	1	323	0.3096%	0
DEHA2G22792g	1	1350	0.0741%	0
DEHA2G22814g	1	90	1.1111%	0
DEHA2G22924g	1	134	0.7463%	1
DEHA2G23188g	1	543	0.1842%	0
DEHA2G23254g	1	515	0.1942%	0
DEHA2G23298g	1	180	0.5556%	1
DEHA2G23386g	1	242	0.4132%	0
DEHA2G23496g	1	517	0.1934%	0
DEHA2G23716g	1	747	0.1339%	0
DEHA2G23738g	1	583	0.1715%	0
DEHA2G23870g	1	422	0.2370%	0
DEHA2G24046g	1	294	0.3401%	0
DEHA2G24332g	1	95	1.0526%	0
DEHA2G24398g	1	328	0.3049%	0
DEHA2G24552g	1	196	0.5102%	0
DEHA2G24574g	1	575	0.1739%	0
DEHA2G24706g	1	316	0.3165%	1
DEHA2G24750g	1	435	0.2299%	0
DEHA2G24772g	1	237	0.4219%	0
DEHA2G24794g	1	504	0.1984%	0
DEHA2G24992g	1	91	1.0989%	0
DEHA2G25036g	1	92	1.0870%	0
DEHA2G25102g	1	284	0.3521%	0
DEHA2A00132g	0	407	0.0000%	0
DEHA2A00176g	0	70	0.0000%	0
DEHA2A00220g	0	653	0.0000%	0
DEHA2A00308g	0	66	0.0000%	0
DEHA2A00440g	0	322	0.0000%	0
DEHA2A00484g	0	298	0.0000%	0
DEHA2A00506g	0	586	0.0000%	0
DEHA2A00528g	0	141	0.0000%	0
DEHA2A00616g	0	351	0.0000%	0
DEHA2A00660g	0	226	0.0000%	0
DEHA2A00770g	0	315	0.0000%	0
DEHA2A00814g	0	374	0.0000%	0
DEHA2A00880g	0	640	0.0000%	0
DEHA2A00946g	0	531	0.0000%	0
DEHA2A00968g	0	112	0.0000%	0
DEHA2A01012g	0	150	0.0000%	0
DEHA2A01056g	0	300	0.0000%	0
DEHA2A01144g	0	375	0.0000%	0
DEHA2A01166g	0	39	0.0000%	0
DEHA2A01188g	0	45	0.0000%	0
DEHA2A01232g	0	60	0.0000%	0
DEHA2A01364g	0	683	0.0000%	0
DEHA2A01408g	0	376	0.0000%	0
DEHA2A01452g	0	634	0.0000%	0
DEHA2A01496g	0	164	0.0000%	0
DEHA2A01584g	0	321	0.0000%	0
DEHA2A01650g	0	186	0.0000%	0
DEHA2A01672g	0	91	0.0000%	1
DEHA2A01760g	0	508	0.0000%	0
DEHA2A01826g	0	48	0.0000%	0
DEHA2A01870g	0	448	0.0000%	0
DEHA2A02288g	0	235	0.0000%	0
DEHA2A02332g	0	193	0.0000%	0
DEHA2A02398g	0	306	0.0000%	0
DEHA2A02420g	0	339	0.0000%	0
DEHA2A02486g	0	192	0.0000%	0
DEHA2A02530g	0	167	0.0000%	0
DEHA2A02574g	0	144	0.0000%	0
DEHA2A02640g	0	177	0.0000%	0
DEHA2A02794g	0	418	0.0000%	0
DEHA2A02816g	0	71	0.0000%	0
DEHA2A02838g	0	1138	0.0000%	0
DEHA2A02860g	0	250	0.0000%	1
DEHA2A02926g	0	448	0.0000%	0
DEHA2A02948g	0	83	0.0000%	0
DEHA2A02992g	0	449	0.0000%	1
DEHA2A03212g	0	396	0.0000%	0
DEHA2A03234g	0	110	0.0000%	0
DEHA2A03322g	0	941	0.0000%	0
DEHA2A03454g	0	527	0.0000%	0
DEHA2A03498g	0	177	0.0000%	0
DEHA2A03784g	0	36	0.0000%	0
DEHA2A04356g	0	405	0.0000%	0
DEHA2A04444g	0	156	0.0000%	0
DEHA2A04532g	0	451	0.0000%	0
DEHA2A04576g	0	312	0.0000%	0
DEHA2A04686g	0	206	0.0000%	1
DEHA2A04774g	0	368	0.0000%	0
DEHA2A04840g	0	406	0.0000%	0
DEHA2A05280g	0	226	0.0000%	0
DEHA2A05368g	0	374	0.0000%	0
DEHA2A05522g	0	78	0.0000%	0
DEHA2A05544g	0	224	0.0000%	0
DEHA2A05588g	0	61	0.0000%	0
DEHA2A05654g	0	467	0.0000%	0
DEHA2A05676g	0	442	0.0000%	1
DEHA2A05720g	0	256	0.0000%	0
DEHA2A05742g	0	123	0.0000%	0
DEHA2A05764g	0	389	0.0000%	0
DEHA2A05786g	0	250	0.0000%	0
DEHA2A05874g	0	225	0.0000%	0
DEHA2A05896g	0	73	0.0000%	0
DEHA2A05940g	0	481	0.0000%	0
DEHA2A06006g	0	370	0.0000%	0
DEHA2A06204g	0	288	0.0000%	0
DEHA2A06380g	0	1082	0.0000%	0
DEHA2A06534g	0	353	0.0000%	0
DEHA2A06578g	0	523	0.0000%	0
DEHA2A06666g	0	152	0.0000%	0
DEHA2A06776g	0	620	0.0000%	0
DEHA2A06798g	0	404	0.0000%	0
DEHA2A06820g	0	238	0.0000%	0
DEHA2A06886g	0	569	0.0000%	0
DEHA2A06930g	0	216	0.0000%	0
DEHA2A07106g	0	403	0.0000%	0
DEHA2A07128g	0	78	0.0000%	1
DEHA2A07194g	0	304	0.0000%	0
DEHA2A07216g	0	439	0.0000%	0
DEHA2A07238g	0	236	0.0000%	0
DEHA2A07260g	0	398	0.0000%	0
DEHA2A07392g	0	374	0.0000%	0
DEHA2A07414g	0	767	0.0000%	0
DEHA2A07436g	0	361	0.0000%	1
DEHA2A07480g	0	514	0.0000%	1
DEHA2A07612g	0	515	0.0000%	0
DEHA2A07656g	0	92	0.0000%	1
DEHA2A07920g	0	107	0.0000%	0
DEHA2A08030g	0	440	0.0000%	0
DEHA2A08206g	0	276	0.0000%	0
DEHA2A08228g	0	276	0.0000%	0
DEHA2A08250g	0	56	0.0000%	0
DEHA2A08338g	0	122	0.0000%	0
DEHA2A08426g	0	56	0.0000%	0
DEHA2A08514g	0	166	0.0000%	0
DEHA2A08536g	0	173	0.0000%	0
DEHA2A08734g	0	247	0.0000%	1
DEHA2A08756g	0	467	0.0000%	0
DEHA2A08800g	0	896	0.0000%	0
DEHA2A08954g	0	519	0.0000%	0
DEHA2A08998g	0	128	0.0000%	1
DEHA2A09130g	0	394	0.0000%	0
DEHA2A09152g	0	127	0.0000%	0
DEHA2A09174g	0	195	0.0000%	0
DEHA2A09240g	0	340	0.0000%	0
DEHA2A09306g	0	188	0.0000%	0
DEHA2A09328g	0	252	0.0000%	0
DEHA2A09350g	0	175	0.0000%	1
DEHA2A09372g	0	763	0.0000%	0
DEHA2A09460g	0	252	0.0000%	0
DEHA2A09482g	0	182	0.0000%	0
DEHA2A09548g	0	78	0.0000%	0
DEHA2A09592g	0	348	0.0000%	0
DEHA2A09724g	0	317	0.0000%	0
DEHA2A09790g	0	245	0.0000%	0
DEHA2A09900g	0	169	0.0000%	4
DEHA2A10010g	0	463	0.0000%	0
DEHA2A10054g	0	322	0.0000%	0
DEHA2A10186g	0	264	0.0000%	0
DEHA2A10384g	0	2211	0.0000%	0
DEHA2A10516g	0	103	0.0000%	0
DEHA2A10538g	0	136	0.0000%	0
DEHA2A10560g	0	162	0.0000%	0
DEHA2A10582g	0	270	0.0000%	0
DEHA2A10604g	0	71	0.0000%	1
DEHA2A10758g	0	363	0.0000%	0
DEHA2A10780g	0	526	0.0000%	0
DEHA2A11044g	0	613	0.0000%	0
DEHA2A11154g	0	116	0.0000%	0
DEHA2A11198g	0	118	0.0000%	0
DEHA2A11220g	0	591	0.0000%	0
DEHA2A11308g	0	325	0.0000%	0
DEHA2A11330g	0	61	0.0000%	0
DEHA2A11352g	0	158	0.0000%	0
DEHA2A11374g	0	461	0.0000%	0
DEHA2A11462g	0	95	0.0000%	1
DEHA2A11484g	0	118	0.0000%	0
DEHA2A11506g	0	56	0.0000%	0
DEHA2A11550g	0	437	0.0000%	0
DEHA2A11660g	0	161	0.0000%	1
DEHA2A11704g	0	121	0.0000%	1
DEHA2A11814g	0	284	0.0000%	0
DEHA2A11924g	0	388	0.0000%	0
DEHA2A11968g	0	267	0.0000%	0
DEHA2A12078g	0	280	0.0000%	0
DEHA2A12100g	0	562	0.0000%	0
DEHA2A12144g	0	278	0.0000%	0
DEHA2A12232g	0	128	0.0000%	0
DEHA2A12320g	0	156	0.0000%	0
DEHA2A12342g	0	605	0.0000%	0
DEHA2A12364g	0	552	0.0000%	0
DEHA2A12386g	0	289	0.0000%	0
DEHA2A12408g	0	64	0.0000%	0
DEHA2A12496g	0	231	0.0000%	0
DEHA2A12540g	0	369	0.0000%	0
DEHA2A12562g	0	178	0.0000%	0
DEHA2A12584g	0	528	0.0000%	0
DEHA2A12628g	0	143	0.0000%	1
DEHA2A12650g	0	204	0.0000%	0
DEHA2A12694g	0	373	0.0000%	0
DEHA2A12716g	0	61	0.0000%	0
DEHA2A12782g	0	149	0.0000%	1
DEHA2A12804g	0	220	0.0000%	0
DEHA2A12826g	0	180	0.0000%	1
DEHA2A12848g	0	174	0.0000%	0
DEHA2A12870g	0	343	0.0000%	0
DEHA2A12914g	0	302	0.0000%	0
DEHA2A12958g	0	536	0.0000%	1
DEHA2A12980g	0	129	0.0000%	0
DEHA2A13134g	0	447	0.0000%	0
DEHA2A13200g	0	200	0.0000%	0
DEHA2A13288g	0	554	0.0000%	0
DEHA2A13376g	0	292	0.0000%	0
DEHA2A13442g	0	127	0.0000%	0
DEHA2A13464g	0	159	0.0000%	0
DEHA2A13596g	0	289	0.0000%	0
DEHA2A13640g	0	370	0.0000%	0
DEHA2A13684g	0	455	0.0000%	0
DEHA2A13706g	0	482	0.0000%	0
DEHA2A13794g	0	396	0.0000%	0
DEHA2A13838g	0	424	0.0000%	0
DEHA2A13860g	0	253	0.0000%	1
DEHA2A13882g	0	568	0.0000%	0
DEHA2A13970g	0	157	0.0000%	0
DEHA2A14014g	0	160	0.0000%	0
DEHA2A14102g	0	245	0.0000%	0
DEHA2A14168g	0	220	0.0000%	0
DEHA2A14190g	0	122	0.0000%	0
DEHA2A14322g	0	279	0.0000%	0
DEHA2A14366g	0	515	0.0000%	0
DEHA2A14498g	0	68	0.0000%	0
DEHA2A14586g	0	542	0.0000%	0
DEHA2A14630g	0	51	0.0000%	0
DEHA2A14674g	0	134	0.0000%	0
DEHA2A14718g	0	495	0.0000%	0
DEHA2A14784g	0	47	0.0000%	0
DEHA2B00154g	0	86	0.0000%	0
DEHA2B00198g	0	262	0.0000%	0
DEHA2B00264g	0	97	0.0000%	0
DEHA2B00308g	0	331	0.0000%	0
DEHA2B00330g	0	73	0.0000%	0
DEHA2B00462g	0	94	0.0000%	1
DEHA2B00528g	0	548	0.0000%	0
DEHA2B00572g	0	333	0.0000%	0
DEHA2B00594g	0	357	0.0000%	0
DEHA2B00616g	0	699	0.0000%	0
DEHA2B00704g	0	250	0.0000%	0
DEHA2B00770g	0	325	0.0000%	1
DEHA2B00792g	0	334	0.0000%	0
DEHA2B00836g	0	51	0.0000%	0
DEHA2B00902g	0	370	0.0000%	0
DEHA2B00924g	0	337	0.0000%	0
DEHA2B00968g	0	316	0.0000%	0
DEHA2B00990g	0	75	0.0000%	1
DEHA2B01012g	0	150	0.0000%	0
DEHA2B01056g	0	70	0.0000%	0
DEHA2B01122g	0	106	0.0000%	1
DEHA2B01144g	0	224	0.0000%	0
DEHA2B01210g	0	363	0.0000%	0
DEHA2B01232g	0	330	0.0000%	0
DEHA2B01342g	0	699	0.0000%	0
DEHA2B01430g	0	1386	0.0000%	0
DEHA2B01562g	0	369	0.0000%	0
DEHA2B01672g	0	711	0.0000%	0
DEHA2B01694g	0	492	0.0000%	0
DEHA2B01760g	0	501	0.0000%	0
DEHA2B01782g	0	313	0.0000%	0
DEHA2B01804g	0	389	0.0000%	0
DEHA2B01870g	0	310	0.0000%	0
DEHA2B01892g	0	78	0.0000%	1
DEHA2B01914g	0	341	0.0000%	0
DEHA2B01958g	0	600	0.0000%	0
DEHA2B02024g	0	409	0.0000%	0
DEHA2B02090g	0	251	0.0000%	0
DEHA2B02178g	0	273	0.0000%	0
DEHA2B02398g	0	61	0.0000%	0
DEHA2B02420g	0	416	0.0000%	0
DEHA2B02552g	0	202	0.0000%	0
DEHA2B02574g	0	1080	0.0000%	0
DEHA2B02596g	0	338	0.0000%	0
DEHA2B02684g	0	278	0.0000%	0
DEHA2B02706g	0	215	0.0000%	0
DEHA2B02728g	0	183	0.0000%	0
DEHA2B02750g	0	767	0.0000%	0
DEHA2B02860g	0	44	0.0000%	0
DEHA2B02904g	0	236	0.0000%	1
DEHA2B03014g	0	404	0.0000%	0
DEHA2B03058g	0	332	0.0000%	0
DEHA2B03124g	0	93	0.0000%	0
DEHA2B03256g	0	222	0.0000%	0
DEHA2B03366g	0	579	0.0000%	0
DEHA2B03410g	0	533	0.0000%	0
DEHA2B03432g	0	337	0.0000%	0
DEHA2B03454g	0	332	0.0000%	0
DEHA2B03498g	0	78	0.0000%	0
DEHA2B03630g	0	357	0.0000%	0
DEHA2B03652g	0	163	0.0000%	0
DEHA2B03674g	0	163	0.0000%	0
DEHA2B03696g	0	220	0.0000%	0
DEHA2B03828g	0	273	0.0000%	0
DEHA2B03850g	0	171	0.0000%	0
DEHA2B04180g	0	373	0.0000%	1
DEHA2B04290g	0	59	0.0000%	0
DEHA2B04334g	0	150	0.0000%	0
DEHA2B04356g	0	139	0.0000%	0
DEHA2B04378g	0	113	0.0000%	0
DEHA2B04400g	0	227	0.0000%	0
DEHA2B04422g	0	117	0.0000%	0
DEHA2B04488g	0	147	0.0000%	0
DEHA2B04510g	0	59	0.0000%	0
DEHA2B04554g	0	751	0.0000%	0
DEHA2B04576g	0	195	0.0000%	0
DEHA2B04642g	0	363	0.0000%	0
DEHA2B04664g	0	155	0.0000%	0
DEHA2B04686g	0	119	0.0000%	0
DEHA2B04730g	0	137	0.0000%	0
